zip,type,decommissioned,primary_city,state,county,timezone
4497,STANDARD,0,Wytopitlock,ME,Aroostook County,America/New_York
4530,STANDARD,0,Bath,ME,Sagadahoc County,America/New_York
4535,STANDARD,0,Alna,ME,Lincoln County,America/New_York
4537,STANDARD,0,Boothbay,ME,Lincoln County,America/New_York
4538,STANDARD,0,Boothbay Harbor,ME,Lincoln County,America/New_York
4539,STANDARD,0,Bristol,ME,Lincoln County,America/New_York
4541,STANDARD,0,Chamberlain,ME,Lincoln County,America/New_York
4543,STANDARD,0,Damariscotta,ME,Lincoln County,America/New_York
4544,STANDARD,0,East Boothbay,ME,Lincoln County,America/New_York
4547,STANDARD,0,Friendship,ME,Knox County,America/New_York
4548,STANDARD,0,Georgetown,ME,Sagadahoc County,America/New_York
4549,STANDARD,0,Isle Of Springs,ME,Lincoln County,America/New_York
4551,STANDARD,0,Bremen,ME,Lincoln County,America/New_York
4553,STANDARD,0,Newcastle,ME,Lincoln County,America/New_York
4554,STANDARD,0,New Harbor,ME,Lincoln County,America/New_York
4555,STANDARD,0,Nobleboro,ME,Lincoln County,America/New_York
4556,STANDARD,0,Edgecomb,ME,Lincoln County,America/New_York
4558,STANDARD,0,Pemaquid,ME,Lincoln County,America/New_York
4562,STANDARD,0,Phippsburg,ME,Sagadahoc County,America/New_York
4563,STANDARD,0,Cushing,ME,Knox County,America/New_York
4564,STANDARD,0,Round Pond,ME,Lincoln County,America/New_York
4565,PO BOX,0,Sebasco Estates,ME,Sagadahoc County,America/New_York
4568,STANDARD,0,South Bristol,ME,Lincoln County,America/New_York
4570,PO BOX,0,Squirrel Island,ME,Lincoln County,America/New_York
4571,STANDARD,0,Trevett,ME,Lincoln County,America/New_York
4572,STANDARD,0,Waldoboro,ME,Lincoln County,America/New_York
4573,STANDARD,0,Walpole,ME,Lincoln County,America/New_York
4574,STANDARD,0,Washington,ME,Knox County,America/New_York
4575,PO BOX,0,West Boothbay Harbor,ME,Lincoln County,America/New_York
4576,STANDARD,0,Southport,ME,Lincoln County,America/New_York
4578,STANDARD,0,Wiscasset,ME,Lincoln County,America/New_York
4579,STANDARD,0,Woolwich,ME,Sagadahoc County,America/New_York
4605,STANDARD,0,Ellsworth,ME,Hancock County,America/New_York
4606,STANDARD,0,Addison,ME,Washington County,America/New_York
4607,STANDARD,0,Gouldsboro,ME,Hancock County,America/New_York
4609,STANDARD,0,Bar Harbor,ME,Hancock County,America/New_York
4611,PO BOX,0,Beals,ME,Washington County,America/New_York
4612,STANDARD,0,Bernard,ME,Hancock County,America/New_York
4613,STANDARD,0,Birch Harbor,ME,Hancock County,America/New_York
4614,STANDARD,0,Blue Hill,ME,Hancock County,America/New_York
4616,STANDARD,0,Brooklin,ME,Hancock County,America/New_York
4617,STANDARD,0,Brooksville,ME,Hancock County,America/New_York
4619,STANDARD,0,Calais,ME,Washington County,America/New_York
4622,STANDARD,0,Cherryfield,ME,Washington County,America/New_York
4623,STANDARD,0,Columbia Falls,ME,Washington County,America/New_York
4624,STANDARD,0,Corea,ME,Hancock County,America/New_York
4625,PO BOX,0,Cranberry Isles,ME,Hancock County,America/New_York
4626,STANDARD,0,Cutler,ME,Washington County,America/New_York
4627,STANDARD,0,Deer Isle,ME,Hancock County,America/New_York
4628,STANDARD,0,Dennysville,ME,Washington County,America/New_York
4629,PO BOX,0,East Blue Hill,ME,Hancock County,America/New_York
4630,STANDARD,0,East Machias,ME,Washington County,America/New_York
4631,STANDARD,0,Eastport,ME,Washington County,America/New_York
4634,STANDARD,0,Franklin,ME,Hancock County,America/New_York
4635,PO BOX,0,Frenchboro,ME,Hancock County,America/New_York
4637,PO BOX,0,Grand Lake Stream,ME,Washington County,America/New_York
4640,STANDARD,0,Hancock,ME,Hancock County,America/New_York
4642,STANDARD,0,Harborside,ME,Hancock County,America/New_York
4643,STANDARD,0,Harrington,ME,Washington County,America/New_York
4644,PO BOX,0,Hulls Cove,ME,Hancock County,America/New_York
4645,PO BOX,0,Isle Au Haut,ME,Knox County,America/New_York
4646,PO BOX,0,Islesford,ME,Hancock County,America/New_York
4648,STANDARD,0,Jonesboro,ME,Washington County,America/New_York
4649,STANDARD,0,Jonesport,ME,Washington County,America/New_York
4650,STANDARD,0,Little Deer Isle,ME,Hancock County,America/New_York
4652,STANDARD,0,Lubec,ME,Washington County,America/New_York
4653,STANDARD,0,Bass Harbor,ME,Hancock County,America/New_York
4654,STANDARD,0,Machias,ME,Washington County,America/New_York
4655,STANDARD,0,Machiasport,ME,Washington County,America/New_York
4657,STANDARD,0,Meddybemps,ME,Washington County,America/New_York
4658,STANDARD,0,Milbridge,ME,Washington County,America/New_York
4660,STANDARD,0,Mount Desert,ME,Hancock County,America/New_York
4662,PO BOX,0,Northeast Harbor,ME,Hancock County,America/New_York
4664,STANDARD,0,Sullivan,ME,Hancock County,America/New_York
4666,STANDARD,0,Pembroke,ME,Washington County,America/New_York
4667,STANDARD,0,Perry,ME,Washington County,America/New_York
4668,STANDARD,0,Princeton,ME,Washington County,America/New_York
4669,STANDARD,0,Prospect Harbor,ME,Hancock County,America/New_York
4671,STANDARD,0,Robbinston,ME,Washington County,America/New_York
4672,PO BOX,0,Salsbury Cove,ME,Hancock County,America/New_York
4673,STANDARD,0,Sargentville,ME,Hancock County,America/New_York
4674,STANDARD,0,Seal Cove,ME,Hancock County,America/New_York
4675,PO BOX,0,Seal Harbor,ME,Hancock County,America/New_York
4676,STANDARD,0,Sedgwick,ME,Hancock County,America/New_York
4677,STANDARD,0,Sorrento,ME,Hancock County,America/New_York
4679,STANDARD,0,Southwest Harbor,ME,Hancock County,America/New_York
4680,STANDARD,0,Steuben,ME,Washington County,America/New_York
4681,STANDARD,0,Stonington,ME,Hancock County,America/New_York
4683,STANDARD,0,Sunset,ME,Hancock County,America/New_York
4684,STANDARD,0,Surry,ME,Hancock County,America/New_York
4685,STANDARD,0,Swans Island,ME,Hancock County,America/New_York
4686,STANDARD,0,Wesley,ME,Washington County,America/New_York
4691,STANDARD,0,Whiting,ME,Washington County,America/New_York
4693,STANDARD,0,Winter Harbor,ME,Hancock County,America/New_York
4694,STANDARD,0,Baileyville,ME,Washington County,America/New_York
4730,STANDARD,0,Houlton,ME,Aroostook County,America/New_York
4732,STANDARD,0,Ashland,ME,Aroostook County,America/New_York
4733,STANDARD,0,Benedicta,ME,Aroostook County,America/New_York
4734,PO BOX,0,Blaine,ME,Aroostook County,America/New_York
4735,STANDARD,0,Bridgewater,ME,Aroostook County,America/New_York
4736,STANDARD,0,Caribou,ME,Aroostook County,America/New_York
4737,STANDARD,0,Clayton Lake,ME,Aroostook County,America/New_York
4738,PO BOX,0,Crouseville,ME,Aroostook County,America/New_York
4739,STANDARD,0,Eagle Lake,ME,Aroostook County,America/New_York
4740,STANDARD,0,Easton,ME,Aroostook County,America/New_York
4741,PO BOX,0,Estcourt Station,ME,Aroostook County,America/New_York
4742,STANDARD,0,Fort Fairfield,ME,Aroostook County,America/New_York
4743,STANDARD,0,Fort Kent,ME,Aroostook County,America/New_York
4744,PO BOX,0,Fort Kent Mills,ME,Aroostook County,America/New_York
4745,STANDARD,0,Frenchville,ME,Aroostook County,America/New_York
4746,STANDARD,0,Grand Isle,ME,Aroostook County,America/New_York
4747,STANDARD,0,Island Falls,ME,Aroostook County,America/New_York
4750,STANDARD,0,Limestone,ME,Aroostook County,America/New_York
4751,UNIQUE,0,Limestone,ME,Aroostook County,America/New_York
4756,STANDARD,0,Madawaska,ME,Aroostook County,America/New_York
4757,STANDARD,0,Mapleton,ME,Aroostook County,America/New_York
4758,STANDARD,0,Mars Hill,ME,Aroostook County,America/New_York
4760,STANDARD,0,Monticello,ME,Aroostook County,America/New_York
4761,PO BOX,0,New Limerick,ME,Aroostook County,America/New_York
4762,STANDARD,0,New Sweden,ME,Aroostook County,America/New_York
4763,STANDARD,0,Oakfield,ME,Aroostook County,America/New_York
4764,STANDARD,0,Oxbow,ME,Aroostook County,America/New_York
4765,STANDARD,0,Patten,ME,Penobscot County,America/New_York
4766,STANDARD,0,Perham,ME,Aroostook County,America/New_York
4768,STANDARD,0,Portage,ME,Aroostook County,America/New_York
4769,STANDARD,0,Presque Isle,ME,Aroostook County,America/New_York
4772,STANDARD,0,Saint Agatha,ME,Aroostook County,America/New_York
4773,STANDARD,0,Saint David,ME,Aroostook County,America/New_York
4774,STANDARD,0,Saint Francis,ME,Aroostook County,America/New_York
4775,PO BOX,0,Sheridan,ME,Aroostook County,America/New_York
4776,STANDARD,0,Sherman,ME,Aroostook County,America/New_York
4777,STANDARD,0,Stacyville,ME,Penobscot County,America/New_York
4779,STANDARD,0,Sinclair,ME,Aroostook County,America/New_York
4780,STANDARD,0,Smyrna Mills,ME,Aroostook County,America/New_York
4781,STANDARD,0,Wallagrass,ME,Aroostook County,America/New_York
4783,STANDARD,0,Stockholm,ME,Aroostook County,America/New_York
4785,STANDARD,0,Van Buren,ME,Aroostook County,America/New_York
4786,STANDARD,0,Washburn,ME,Aroostook County,America/New_York
4787,STANDARD,0,Westfield,ME,Aroostook County,America/New_York
4841,STANDARD,0,Rockland,ME,Knox County,America/New_York
4843,STANDARD,0,Camden,ME,Knox County,America/New_York
4846,PO BOX,0,Glen Cove,ME,Knox County,America/New_York
4847,STANDARD,0,Hope,ME,Knox County,America/New_York
4848,STANDARD,0,Islesboro,ME,Waldo County,America/New_York
4849,STANDARD,0,Lincolnville,ME,Waldo County,America/New_York
4850,PO BOX,0,Lincolnville Center,ME,Waldo County,America/New_York
4851,PO BOX,0,Matinicus,ME,Knox County,America/New_York
4852,PO BOX,0,Monhegan,ME,Lincoln County,America/New_York
4853,STANDARD,0,North Haven,ME,Knox County,America/New_York
4854,STANDARD,0,Owls Head,ME,Knox County,America/New_York
4855,PO BOX,0,Port Clyde,ME,Knox County,America/New_York
4856,STANDARD,0,Rockport,ME,Knox County,America/New_York
4858,STANDARD,0,South Thomaston,ME,Knox County,America/New_York
4859,STANDARD,0,Spruce Head,ME,Knox County,America/New_York
4860,STANDARD,0,Tenants Harbor,ME,Knox County,America/New_York
4861,STANDARD,0,Thomaston,ME,Knox County,America/New_York
4862,STANDARD,0,Union,ME,Knox County,America/New_York
4863,STANDARD,0,Vinalhaven,ME,Knox County,America/New_York
4864,STANDARD,0,Warren,ME,Knox County,America/New_York
4865,PO BOX,0,West Rockport,ME,Knox County,America/New_York
4901,STANDARD,0,Waterville,ME,Kennebec County,America/New_York
4903,PO BOX,0,Waterville,ME,Kennebec County,America/New_York
4910,STANDARD,0,Albion,ME,Kennebec County,America/New_York
4911,STANDARD,0,Anson,ME,Somerset County,America/New_York
4912,STANDARD,0,Athens,ME,Somerset County,America/New_York
4915,STANDARD,0,Belfast,ME,Waldo County,America/New_York
4917,STANDARD,0,Belgrade,ME,Kennebec County,America/New_York
4918,STANDARD,0,Belgrade Lakes,ME,Kennebec County,America/New_York
4920,STANDARD,0,Bingham,ME,Somerset County,America/New_York
4921,STANDARD,0,Brooks,ME,Waldo County,America/New_York
4922,STANDARD,0,Burnham,ME,Waldo County,America/New_York
4923,STANDARD,0,Cambridge,ME,Somerset County,America/New_York
4924,STANDARD,0,Canaan,ME,Somerset County,America/New_York
4925,STANDARD,0,Caratunk,ME,Somerset County,America/New_York
4926,PO BOX,0,China Village,ME,Kennebec County,America/New_York
4927,STANDARD,0,Clinton,ME,Kennebec County,America/New_York
4928,STANDARD,0,Corinna,ME,Penobscot County,America/New_York
4929,STANDARD,0,Detroit,ME,Somerset County,America/New_York
4930,STANDARD,0,Dexter,ME,Penobscot County,America/New_York
4932,STANDARD,0,Dixmont,ME,Penobscot County,America/New_York
4933,PO BOX,0,East Newport,ME,Penobscot County,America/New_York
4935,PO BOX,0,East Vassalboro,ME,Kennebec County,America/New_York
4936,STANDARD,0,Eustis,ME,Franklin County,America/New_York
4937,STANDARD,0,Fairfield,ME,Somerset County,America/New_York
4938,STANDARD,0,Farmington,ME,Franklin County,America/New_York
4939,STANDARD,0,Garland,ME,Penobscot County,America/New_York
4940,PO BOX,0,Farmington Falls,ME,Franklin County,America/New_York
4941,STANDARD,0,Freedom,ME,Waldo County,America/New_York
4942,STANDARD,0,Harmony,ME,Somerset County,America/New_York
4943,STANDARD,0,Hartland,ME,Somerset County,America/New_York
4944,PO BOX,0,Hinckley,ME,Somerset County,America/New_York
4945,STANDARD,0,Jackman,ME,Somerset County,America/New_York
4947,STANDARD,0,Kingfield,ME,Franklin County,America/New_York
4949,STANDARD,0,Liberty,ME,Waldo County,America/New_York
4950,STANDARD,0,Madison,ME,Somerset County,America/New_York
4951,STANDARD,0,Monroe,ME,Waldo County,America/New_York
4952,STANDARD,0,Morrill,ME,Waldo County,America/New_York
4953,STANDARD,0,Newport,ME,Penobscot County,America/New_York
4954,PO BOX,0,New Portland,ME,Somerset County,America/New_York
4955,STANDARD,0,New Sharon,ME,Franklin County,America/New_York
4956,STANDARD,0,New Vineyard,ME,Franklin County,America/New_York
4957,STANDARD,0,Norridgewock,ME,Somerset County,America/New_York
4958,STANDARD,0,North Anson,ME,Somerset County,America/New_York
4961,STANDARD,0,New Portland,ME,Somerset County,America/New_York
4962,STANDARD,0,North Vassalboro,ME,Kennebec County,America/New_York
4963,STANDARD,0,Oakland,ME,Kennebec County,America/New_York
4964,PO BOX,0,Oquossoc,ME,Franklin County,America/New_York
4965,STANDARD,0,Palmyra,ME,Somerset County,America/New_York
4966,STANDARD,0,Phillips,ME,Franklin County,America/New_York
4967,STANDARD,0,Pittsfield,ME,Somerset County,America/New_York
4969,STANDARD,0,Plymouth,ME,Penobscot County,America/New_York
4970,STANDARD,0,Rangeley,ME,Franklin County,America/New_York
4971,STANDARD,0,Saint Albans,ME,Somerset County,America/New_York
4972,PO BOX,0,Sandy Point,ME,Waldo County,America/New_York
4973,STANDARD,0,Searsmont,ME,Waldo County,America/New_York
4974,STANDARD,0,Searsport,ME,Waldo County,America/New_York
4975,PO BOX,0,Shawmut,ME,Somerset County,America/New_York
4976,STANDARD,0,Skowhegan,ME,Somerset County,America/New_York
4978,STANDARD,0,Smithfield,ME,Somerset County,America/New_York
4979,STANDARD,0,Solon,ME,Somerset County,America/New_York
4981,STANDARD,0,Stockton Springs,ME,Waldo County,America/New_York
4982,STANDARD,0,Stratton,ME,Franklin County,America/New_York
4983,STANDARD,0,Strong,ME,Franklin County,America/New_York
4984,STANDARD,0,Temple,ME,Franklin County,America/New_York
4985,STANDARD,0,West Forks,ME,Somerset County,America/New_York
4986,STANDARD,0,Thorndike,ME,Waldo County,America/New_York
4987,STANDARD,0,Troy,ME,Waldo County,America/New_York
4988,STANDARD,0,Unity,ME,Waldo County,America/New_York
4989,STANDARD,0,Vassalboro,ME,Kennebec County,America/New_York
4992,PO BOX,0,West Farmington,ME,Franklin County,America/New_York
5001,STANDARD,0,White River Junction,VT,Windsor County,America/New_York
5009,UNIQUE,0,White River Junction,VT,Windsor County,America/New_York
5030,PO BOX,0,Ascutney,VT,Windsor County,America/New_York
5031,PO BOX,0,Barnard,VT,Windsor County,America/New_York
5032,STANDARD,0,Bethel,VT,Windsor County,America/New_York
5033,STANDARD,0,Bradford,VT,Orange County,America/New_York
5034,STANDARD,0,Bridgewater,VT,Windsor County,America/New_York
5035,STANDARD,0,Bridgewater Corners,VT,Windsor County,America/New_York
5036,STANDARD,0,Brookfield,VT,Orange County,America/New_York
5037,STANDARD,0,Brownsville,VT,Windsor County,America/New_York
5038,STANDARD,0,Chelsea,VT,Orange County,America/New_York
5039,STANDARD,0,Corinth,VT,Orange County,America/New_York
5040,STANDARD,0,East Corinth,VT,Orange County,America/New_York
5041,STANDARD,0,East Randolph,VT,Orange County,America/New_York
5042,STANDARD,0,East Ryegate,VT,Caledonia County,America/New_York
5043,STANDARD,0,East Thetford,VT,Orange County,America/New_York
5045,STANDARD,0,Fairlee,VT,Orange County,America/New_York
5046,STANDARD,0,Groton,VT,Caledonia County,America/New_York
5047,PO BOX,0,Hartford,VT,Windsor County,America/New_York
5048,STANDARD,0,Hartland,VT,Windsor County,America/New_York
5049,PO BOX,0,Hartland Four Corners,VT,Windsor County,America/New_York
5050,PO BOX,0,Mc Indoe Falls,VT,Caledonia County,America/New_York
5051,STANDARD,0,Newbury,VT,Orange County,America/New_York
5052,STANDARD,0,North Hartland,VT,Windsor County,America/New_York
5053,STANDARD,0,North Pomfret,VT,Windsor County,America/New_York
5054,PO BOX,0,North Thetford,VT,Orange County,America/New_York
5055,STANDARD,0,Norwich,VT,Windsor County,America/New_York
5056,STANDARD,0,Plymouth,VT,Windsor County,America/New_York
5058,STANDARD,0,Post Mills,VT,Orange County,America/New_York
5059,PO BOX,0,Quechee,VT,Windsor County,America/New_York
5060,STANDARD,0,Randolph,VT,Orange County,America/New_York
5061,STANDARD,0,Randolph Center,VT,Orange County,America/New_York
5062,STANDARD,0,Reading,VT,Windsor County,America/New_York
5065,STANDARD,0,Sharon,VT,Windsor County,America/New_York
5067,STANDARD,0,South Pomfret,VT,Windsor County,America/New_York
5068,STANDARD,0,South Royalton,VT,Windsor County,America/New_York
5069,STANDARD,0,South Ryegate,VT,Caledonia County,America/New_York
5070,STANDARD,0,South Strafford,VT,Orange County,America/New_York
5071,STANDARD,0,South Woodstock,VT,Windsor County,America/New_York
5072,STANDARD,0,Strafford,VT,Orange County,America/New_York
5073,STANDARD,0,Taftsville,VT,Windsor County,America/New_York
5074,PO BOX,0,Thetford,VT,Orange County,America/New_York
5075,STANDARD,0,Thetford Center,VT,Orange County,America/New_York
5076,STANDARD,0,Topsham,VT,Orange County,America/New_York
5077,STANDARD,0,Tunbridge,VT,Orange County,America/New_York
5079,STANDARD,0,Vershire,VT,Orange County,America/New_York
5081,STANDARD,0,Wells River,VT,Orange County,America/New_York
5083,STANDARD,0,West Fairlee,VT,Orange County,America/New_York
5084,STANDARD,0,West Hartford,VT,Windsor County,America/New_York
5085,PO BOX,0,West Newbury,VT,Orange County,America/New_York
5086,STANDARD,0,West Topsham,VT,Orange County,America/New_York
5088,PO BOX,0,Wilder,VT,Windsor County,America/New_York
5089,STANDARD,0,Windsor,VT,Windsor County,America/New_York
5091,STANDARD,0,Woodstock,VT,Windsor County,America/New_York
5101,STANDARD,0,Bellows Falls,VT,Windham County,America/New_York
5141,STANDARD,0,Cambridgeport,VT,Windham County,America/New_York
5142,STANDARD,0,Cavendish,VT,Windsor County,America/New_York
5143,STANDARD,0,Chester,VT,Windsor County,America/New_York
5144,PO BOX,0,Chester Depot,VT,Windsor County,America/New_York
5146,STANDARD,0,Grafton,VT,Windham County,America/New_York
5148,STANDARD,0,Londonderry,VT,Windham County,America/New_York
5149,STANDARD,0,Ludlow,VT,Windsor County,America/New_York
5150,STANDARD,0,North Springfield,VT,Windsor County,America/New_York
5151,STANDARD,0,Perkinsville,VT,Windsor County,America/New_York
